,time,y
888,8.88,-2.3115397283273933
889,8.89,-2.628920040131583
890,8.9,-2.8531695488854645
891,8.91,-2.976344103943428
892,8.92,-2.994080185284816
893,8.93,-2.905749483385911
894,8.94,-2.714481157398077
895,8.950000000000001,-2.4270509831248006
896,8.96,-2.0536413177860555
897,8.97,-1.6074803849369532
898,8.98,-1.1043736580540464
899,8.99,-0.5621439437571588
900,9.0,-4.1155560218990125e-14
901,9.01,0.5621439437571617
902,9.02,1.1043736580539698
903,9.03,1.6074803849369559
904,9.040000000000001,2.05364131778612
905,9.05,2.427050983124852
906,9.06,2.714481157398078
907,9.07,2.905749483385891
908,9.08,2.994080185284816
909,9.09,2.9763441039434384
910,9.1,2.8531695488854636
911,9.11,2.6289200401316224
912,9.120000000000001,2.311539728327337
913,9.13,1.9122719692460755
914,9.14,1.4452610223051279
915,9.15,0.9270509831248767
916,9.16,0.3759997006929201
917,9.17,-0.18837155858787635
918,9.18,-0.7460696614945304
919,9.19,-1.2773378746952122
920,9.200000000000001,-1.7633557568774374
921,9.21,-2.1869058822642695
922,9.22,-2.5329837765060423
923,9.23,-2.7893294576647625
924,9.24,-2.94686175218606
925,9.25,-3.0
926,9.26,-2.9468617521860776
927,9.27,-2.789329457664766
928,9.28,-2.532983776506093
929,9.290000000000001,-2.1869058822642176
930,9.3,-1.7633557568773754
931,9.31,-1.2773378746952202
932,9.32,-0.7460696614945388
933,9.33,-0.18837155858797022
934,9.34,0.37599970069291133
935,9.35,0.9270509831247873
936,9.36,1.4452610223051203
937,9.370000000000001,1.9122719692460688
938,9.38,2.3115397283273857
939,9.39,2.628920040131577
940,9.4,2.853169548885461
941,9.41,2.976344103943437
942,9.42,2.9940801852848162
943,9.43,2.905749483385893
944,9.44,2.7144811573980823
945,9.450000000000001,2.4270509831248073
946,9.46,2.053641317786064
947,9.47,1.6074803849369634
948,9.48,1.1043736580540573
949,9.49,0.5621439437571704
950,9.5,5.2915883374624244e-14
951,9.51,-0.5621439437571502
952,9.52,-1.1043736580539587
953,9.53,-1.6074803849369461
954,9.540000000000001,-2.053641317786111
955,9.55,-2.427050983124846
956,9.56,-2.7144811573980734
957,9.57,-2.905749483385888
958,9.58,-2.994080185284815
959,9.59,-2.9763441039434397
960,9.6,-2.853169548885467
961,9.61,-2.628920040131628
962,9.620000000000001,-2.3115397283273444
963,9.63,-1.912271969246019
964,9.64,-1.4452610223051383
965,9.65,-0.9270509831248067
966,9.66,-0.37599970069293176
967,9.67,0.18837155858794968
968,9.68,0.7460696614945189
969,9.69,1.2773378746952015
970,9.700000000000001,1.763355756877428
971,9.71,2.186905882264261
972,9.72,2.532983776506036
973,9.73,2.7893294576647585
974,9.74,2.9468617521860576
975,9.75,3.0
976,9.76,2.94686175218608
977,9.77,2.7893294576647705
978,9.78,2.5329837765060534
979,9.790000000000001,2.1869058822642256
980,9.8,1.763355756877385
981,9.81,1.2773378746952309
982,9.82,0.7460696614945502
983,9.83,0.18837155858798196
984,9.84,-0.3759997006928997
985,9.85,-0.9270509831247761
986,9.86,-1.44526102230511
987,9.870000000000001,-1.9122719692461256
988,9.88,-2.3115397283273786
989,9.89,-2.6289200401316126
990,9.9,-2.8531695488854574
991,9.91,-2.9763441039434357
992,9.92,-2.994080185284817
993,9.93,-2.905749483385896
994,9.94,-2.714481157398087
995,9.950000000000001,-2.4270509831248144
996,9.96,-2.053641317786073
997,9.97,-1.6074803849369732
998,9.98,-1.1043736580540682
999,9.99,-0.5621439437571819
1000,10.0,-6.467620653025836e-14
1001,10.01,0.5621439437571386
1002,10.02,1.1043736580540273
1003,10.03,1.607480384936936
1004,10.040000000000001,2.053641317786103
1005,10.05,2.427050983124839
1006,10.06,2.714481157398068
1007,10.07,2.905749483385885
1008,10.08,2.9940801852848145
1009,10.09,2.9763441039434415
1010,10.1,2.8531695488854707
1011,10.11,2.628920040131634
1012,10.120000000000001,2.311539728327352
1013,10.13,1.912271969246028
1014,10.14,1.4452610223051487
1015,10.15,0.9270509831248179
1016,10.16,0.3759997006929434
1017,10.17,-0.18837155858793797
1018,10.18,-0.7460696614945075
1019,10.19,-1.277337874695191
1020,10.200000000000001,-1.7633557568774183
1021,10.21,-2.1869058822642535
1022,10.22,-2.53298377650603
1023,10.23,-2.789329457664754
1024,10.24,-2.9468617521860714
1025,10.25,-3.0
1026,10.26,-2.9468617521860656
1027,10.27,-2.789329457664775
1028,10.28,-2.5329837765060597
1029,10.290000000000001,-2.1869058822642335
1030,10.3,-1.7633557568773948
1031,10.31,-1.2773378746952415
1032,10.32,-0.7460696614945617
1033,10.33,-0.1883715585879937
1034,10.34,0.375999700692888
1035,10.35,0.9270509831247647
1036,10.36,1.4452610223050997
1037,10.370000000000001,1.9122719692461165
1038,10.38,2.3115397283273706
1039,10.39,2.6289200401316073
1040,10.4,2.853169548885454
1041,10.41,2.9763441039434344
1042,10.42,2.994080185284818
1043,10.43,2.905749483385899
1044,10.44,2.714481157398092
1045,10.450000000000001,2.4270509831248215
1046,10.46,2.053641317786019
1047,10.47,1.6074803849369834
1048,10.48,1.1043736580539998
1049,10.49,0.5621439437571935
1050,10.5,-8.828598605319534e-15
1051,10.51,-0.5621439437571271
1052,10.52,-1.1043736580540162
1053,10.53,-1.6074803849369261
1054,10.540000000000001,-2.053641317786094
1055,10.55,-2.4270509831248317
1056,10.56,-2.714481157398063
1057,10.57,-2.9057494833858817
1058,10.58,-2.9940801852848136
1059,10.59,-2.9763441039434424
1060,10.6,-2.8531695488854747
1061,10.61,-2.6289200401315984
1062,10.620000000000001,-2.3115397283273595
1063,10.63,-1.9122719692460373
1064,10.64,-1.445261022305159
1065,10.65,-0.9270509831248293
1066,10.66,-0.3759997006929551
1067,10.67,0.1883715585879262
1068,10.68,0.7460696614944962
1069,10.69,1.2773378746951802
1070,10.700000000000001,1.763355756877478
1071,10.71,2.186905882264245
1072,10.72,2.532983776506069
1073,10.73,2.7893294576647496
1074,10.74,2.946861752186069
1075,10.75,3.0
1076,10.76,2.9468617521860683
1077,10.77,2.789329457664779
1078,10.78,2.532983776506066
1079,10.790000000000001,2.1869058822642415
1080,10.8,1.763355756877404
1081,10.81,1.2773378746952522
1082,10.82,0.746069661494573
1083,10.83,0.18837155858792035
1084,10.84,-0.3759997006928763
1085,10.85,-0.9270509831248347
1086,10.86,-1.4452610223050892
1087,10.870000000000001,-1.9122719692461072
1088,10.88,-2.311539728327363
1089,10.89,-2.628920040131601
1090,10.9,-2.85316954888545
1091,10.91,-2.9763441039434326
1092,10.92,-2.994080185284819
1093,10.93,-2.905749483385902
1094,10.94,-2.714481157398097
1095,10.950000000000001,-2.427050983124828
1096,10.96,-2.0536413177860275
1097,10.97,-1.6074803849369932
1098,10.98,-1.1043736580540107
1099,10.99,-0.562143943757205
1100,11.0,-2.9317245503145877e-15
1101,11.01,0.5621439437571155
1102,11.02,1.1043736580540053
1103,11.03,1.6074803849369164
1104,11.040000000000001,2.0536413177860853
1105,11.05,2.427050983124875
1106,11.06,2.7144811573980583
1107,11.07,2.9057494833859003
1108,11.08,2.994080185284813
1109,11.09,2.9763441039434335
1110,11.1,2.8531695488854782
1111,11.11,2.628920040131604
1112,11.120000000000001,2.311539728327367
1113,11.13,1.9122719692460461
1114,11.14,1.4452610223051692
1115,11.15,0.9270509831248404
1116,11.16,0.37599970069296673
1117,11.17,-0.1883715585879145
1118,11.18,-0.7460696614944848
1119,11.19,-1.2773378746951696
1120,11.200000000000001,-1.7633557568774685
1121,11.21,-2.186905882264237
1122,11.22,-2.5329837765060628
1123,11.23,-2.7893294576647456
1124,11.24,-2.9468617521860674
1125,11.25,-3.0
1126,11.26,-2.94686175218607
1127,11.27,-2.7893294576647834
1128,11.28,-2.532983776506072
1129,11.290000000000001,-2.186905882264191
1130,11.3,-1.7633557568774139
1131,11.31,-1.2773378746951856
1132,11.32,-0.7460696614945843
1133,11.33,-0.1883715585879321
1134,11.34,0.37599970069286465
1135,11.35,0.9270509831248235
1136,11.36,1.445261022305079
1137,11.370000000000001,1.912271969246098
1138,11.38,2.3115397283273555
1139,11.39,2.6289200401315957
1140,11.4,2.8531695488854463
1141,11.41,2.9763441039434313
1142,11.42,2.994080185284814
1143,11.43,2.9057494833859048
1144,11.44,2.714481157398066
1145,11.450000000000001,2.4270509831248352
1146,11.46,2.0536413177860364
1147,11.47,1.607480384937003
1148,11.48,1.1043736580540218
1149,11.49,0.5621439437572167
1150,11.5,1.4692047705948708e-14
1151,11.51,-0.562143943757104
1152,11.52,-1.1043736580539945
1153,11.53,-1.6074803849369064
1154,11.540000000000001,-2.053641317786077
1155,11.55,-2.427050983124868
1156,11.56,-2.714481157398053
1157,11.57,-2.9057494833858972
1158,11.58,-2.994080185284812
1159,11.59,-2.976344103943435
1160,11.6,-2.853169548885482
1161,11.61,-2.62892004013161
1162,11.620000000000001,-2.311539728327374
1163,11.63,-1.9122719692460552
1164,11.64,-1.4452610223051048
1165,11.65,-0.9270509831248515
1166,11.66,-0.3759997006928938
1167,11.67,0.18837155858790272
1168,11.68,0.746069661494556
1169,11.69,1.2773378746951591
1170,11.700000000000001,1.7633557568774587
1171,11.71,2.186905882264229
1172,11.72,2.5329837765060566
1173,11.73,2.789329457664741
1174,11.74,2.9468617521860647
1175,11.75,3.0
1176,11.76,2.9468617521860727
1177,11.77,2.789329457664788
1178,11.78,2.5329837765060788
1179,11.790000000000001,2.186905882264199
1180,11.8,1.7633557568774232
1181,11.81,1.2773378746951962
1182,11.82,0.7460696614945957
1183,11.83,0.18837155858794383
1184,11.84,-0.375999700692853
1185,11.85,-0.9270509831248124
1186,11.86,-1.4452610223050688
1187,11.870000000000001,-1.9122719692460892
1188,11.88,-2.3115397283274026
1189,11.89,-2.62892004013159
1190,11.9,-2.853169548885469
1191,11.91,-2.97634410394343
1192,11.92,-2.9940801852848145
1193,11.93,-2.9057494833859074
1194,11.94,-2.7144811573980707
1195,11.950000000000001,-2.427050983124842
1196,11.96,-2.053641317786045
1197,11.97,-1.607480384937013
1198,11.98,-1.1043736580540326
1199,11.99,-0.5621439437572281
1200,12.0,-2.645237086158283e-14
1201,12.01,0.5621439437571761
1202,12.02,1.1043736580539836
1203,12.030000000000001,1.6074803849370403
1204,12.040000000000001,2.0536413177860684
1205,12.05,2.427050983124861
1206,12.06,2.714481157398048
1207,12.07,2.9057494833858946
1208,12.08,2.9940801852848113
1209,12.09,2.976344103943436
1210,12.1,2.853169548885486
1211,12.11,2.6289200401316153
1212,12.120000000000001,2.311539728327328
1213,12.13,1.9122719692460644
1214,12.14,1.4452610223051152
1215,12.15,0.9270509831248627
1216,12.16,0.37599970069290556
1217,12.17,-0.18837155858789104
1218,12.18,-0.7460696614945446
1219,12.19,-1.2773378746951485
1220,12.200000000000001,-1.7633557568774494
1221,12.21,-2.186905882264221
1222,12.22,-2.5329837765060503
1223,12.23,-2.7893294576647683
1224,12.24,-2.9468617521860625
1225,12.25,-3.0
1226,12.26,-2.946861752186075
1227,12.27,-2.7893294576647607
1228,12.280000000000001,-2.5329837765060392
1229,12.290000000000001,-2.1869058822642073
1230,12.3,-1.7633557568774327
1231,12.31,-1.2773378746952069
1232,12.32,-0.7460696614946072
1233,12.33,-0.18837155858795557
1234,12.34,0.37599970069284133
1235,12.35,0.9270509831248013
1236,12.36,1.4452610223050584
1237,12.370000000000001,1.9122719692460803
1238,12.38,2.311539728327395
1239,12.39,2.628920040131584
1240,12.4,2.8531695488854654
1241,12.41,2.976344103943428
1242,12.42,2.9940801852848153
1243,12.43,2.9057494833859105
1244,12.44,2.7144811573980756
1245,12.450000000000001,2.427050983124799
1246,12.46,2.0536413177860533
1247,12.47,1.607480384936951
1248,12.48,1.1043736580540435
1249,12.49,0.5621439437571559
1250,12.5,3.821269401721695e-14
1251,12.51,-0.5621439437571646
1252,12.52,-1.1043736580539725
1253,12.530000000000001,-1.6074803849370303
1254,12.540000000000001,-2.05364131778606
1255,12.55,-2.4270509831248543
1256,12.56,-2.714481157398043
1257,12.57,-2.9057494833858915
1258,12.58,-2.994080185284811
1259,12.59,-2.976344103943438
1260,12.6,-2.8531695488854627
1261,12.61,-2.628920040131621
1262,12.620000000000001,-2.311539728327335
1263,12.63,-1.9122719692460732
1264,12.64,-1.4452610223051252
1265,12.65,-0.9270509831248739
1266,12.66,-0.3759997006929172
1267,12.67,0.1883715585878793
1268,12.68,0.7460696614945331
1269,12.69,1.2773378746951378
1270,12.700000000000001,1.7633557568774396
1271,12.71,2.1869058822642717
1272,12.72,2.532983776506044
1273,12.73,2.7893294576647643
1274,12.74,2.9468617521860603
1275,12.75,3.0
1276,12.76,2.9468617521860767
1277,12.77,2.789329457664765
1278,12.780000000000001,2.5329837765060454
1279,12.790000000000001,2.186905882264215
1280,12.8,1.763355756877442
1281,12.81,1.2773378746952175
1282,12.82,0.746069661494536
1283,12.83,0.1883715585879673
1284,12.84,-0.3759997006929143
1285,12.85,-0.9270509831247901
1286,12.86,-1.4452610223051228
1287,12.870000000000001,-1.9122719692460712
1288,12.88,-2.3115397283273875
1289,12.89,-2.628920040131579
1290,12.9,-2.853169548885462
1291,12.91,-2.976344103943427
1292,12.92,-2.9940801852848162
1293,12.93,-2.9057494833859137
1294,12.94,-2.7144811573980805
1295,12.950000000000001,-2.427050983124806
1296,12.96,-2.0536413177860617
1297,12.97,-1.607480384936961
1298,12.98,-1.1043736580540546
1299,12.99,-0.5621439437571675
1300,13.0,-4.997301717285107e-14
1301,13.01,0.562143943757153
1302,13.02,1.1043736580539616
1303,13.030000000000001,1.6074803849370207
1304,13.040000000000001,2.0536413177861137
1305,13.05,2.4270509831248472
1306,13.06,2.7144811573980743
1307,13.07,2.905749483385889
1308,13.08,2.9940801852848153
1309,13.09,2.9763441039434393
1310,13.1,2.8531695488854663
1311,13.11,2.628920040131627
1312,13.120000000000001,2.3115397283273427
1313,13.13,1.9122719692460826
1314,13.14,1.4452610223051356
1315,13.15,0.927050983124885
1316,13.16,0.3759997006929289
1317,13.17,-0.18837155858786755
1318,13.18,-0.7460696614945217
1319,13.19,-1.2773378746952042
1320,13.200000000000001,-1.7633557568774303
1321,13.21,-2.1869058822642637
1322,13.22,-2.5329837765060375
1323,13.23,-2.78932945766476
1324,13.24,-2.946861752186058
1325,13.25,-3.0
1326,13.26,-2.946861752186079
1327,13.27,-2.7893294576647696
1328,13.280000000000001,-2.532983776506006
1329,13.290000000000001,-2.1869058822642233
1330,13.3,-1.7633557568773828
1331,13.31,-1.2773378746952282
1332,13.32,-0.7460696614945475
1333,13.33,-0.188371558587979
1334,13.34,0.3759997006929026
1335,13.35,0.9270509831247787
1336,13.36,1.4452610223051126
1337,13.370000000000001,1.912271969246062
1338,13.38,2.31153972832738
1339,13.39,2.628920040131573
1340,13.4,2.8531695488854583
1341,13.41,2.976344103943436
1342,13.42,2.994080185284817
1343,13.43,2.905749483385895
1344,13.44,2.714481157398086
1345,13.450000000000001,2.4270509831248126
1346,13.46,2.0536413177860706
1347,13.47,1.6074803849369705
1348,13.48,1.1043736580540653
1349,13.49,0.562143943757179
1350,13.5,6.173334032848519e-14
1351,13.51,-0.5621439437571415
1352,13.52,-1.1043736580539507
1353,13.530000000000001,-1.6074803849370105
1354,13.540000000000001,-2.053641317786105
1355,13.55,-2.4270509831248406
1356,13.56,-2.7144811573980694
1357,13.57,-2.9057494833858857
1358,13.58,-2.9940801852848145
1359,13.59,-2.976344103943441
1360,13.6,-2.8531695488854965
1361,13.61,-2.6289200401315913
1362,13.620000000000001,-2.3115397283274044
1363,13.63,-1.912271969246026
1364,13.64,-1.445261022305146
1365,13.65,-0.9270509831248963
1366,13.66,-0.37599970069285593
1367,13.67,0.1883715585879409
1368,13.68,0.7460696614945104
1369,13.69,1.2773378746951165
1370,13.700000000000001,1.7633557568774207
1371,13.71,2.186905882264197
1372,13.72,2.532983776506077
1373,13.73,2.7893294576647554
1374,13.74,2.946861752186056
1375,13.75,3.0
1376,13.76,2.9468617521860656
1377,13.77,2.7893294576647736
1378,13.780000000000001,2.532983776506012
1379,13.790000000000001,2.1869058822642313
1380,13.8,1.7633557568774614
1381,13.81,1.2773378746951616
1382,13.82,0.7460696614945588
1383,13.83,0.18837155858799076
1384,13.84,-0.37599970069280636
1385,13.85,-0.9270509831248487
1386,13.86,-1.4452610223051021
1387,13.870000000000001,-1.9122719692461185
1388,13.88,-2.311539728327373
1389,13.89,-2.6289200401315673
1390,13.9,-2.853169548885481
1391,13.91,-2.9763441039434344
1392,13.92,-2.9940801852848176
1393,13.93,-2.905749483385919
1394,13.94,-2.7144811573980543
1395,13.950000000000001,-2.42705098312487
1396,13.96,-2.053641317786017
1397,13.97,-1.6074803849369808
1398,13.98,-1.1043736580540764
1399,13.99,-0.5621439437572743
1400,14.0,1.1771464807092711e-14
1401,14.01,0.56214394375713
1402,14.02,1.1043736580539396
1403,14.030000000000001,1.6074803849370007
1404,14.040000000000001,2.053641317786034
1405,14.05,2.4270509831248837
1406,14.06,2.7144811573980645
1407,14.07,2.9057494833858826
1408,14.08,2.9940801852848082
1409,14.09,2.9763441039434317
1410,14.1,2.8531695488854734
1411,14.11,2.628920040131638
1412,14.120000000000001,2.3115397283273578
1413,14.13,1.9122719692461005
1414,14.14,1.4452610223050815
1415,14.15,0.9270509831248264
1416,14.16,0.3759997006929522
1417,14.17,-0.18837155858784407
1418,14.18,-0.7460696614945815
1419,14.19,-1.277337874695183
1420,14.200000000000001,-1.7633557568774805
1421,14.21,-2.1869058822642473
1422,14.22,-2.532983776506025
1423,14.23,-2.7893294576647825
1424,14.24,-2.94686175218607
1425,14.25,-3.0
1426,14.26,-2.9468617521860834
1427,14.27,-2.7893294576647465
1428,14.280000000000001,-2.5329837765060645
1429,14.290000000000001,-2.186905882264181
1430,14.3,-1.7633557568774019
1431,14.31,-1.2773378746952495
1432,14.32,-0.7460696614946527
1433,14.33,-0.18837155858791738
1434,14.34,0.37599970069287925
1435,14.35,0.9270509831247564
1436,14.36,1.4452610223050173
1437,14.370000000000001,1.912271969246044
1438,14.38,2.3115397283274195
1439,14.39,2.628920040131603
1440,14.4,2.853169548885451
1441,14.41,2.9763441039434224
1442,14.42,2.994080185284813
1443,14.43,2.9057494833859008
1444,14.44,2.7144811573980956
1445,14.450000000000001,2.427050983124827
1446,14.46,2.0536413177860875
1447,14.47,1.6074803849369186
1448,14.48,1.104373658054008
1449,14.49,0.5621439437572021
1450,14.5,8.525398663975344e-14
1451,14.51,-0.5621439437572021
1452,14.52,-1.104373658054008
1453,14.530000000000001,-1.6074803849370625
1454,14.540000000000001,-2.0536413177860875
1455,14.55,-2.427050983124827
1456,14.56,-2.714481157398023
1457,14.57,-2.9057494833859008
1458,14.58,-2.994080185284813
1459,14.59,-2.976344103943444
1460,14.6,-2.853169548885451
1461,14.61,-2.628920040131603
1462,14.620000000000001,-2.3115397283273107
1463,14.63,-1.912271969246044
1464,14.64,-1.4452610223051665
1465,14.65,-0.9270509831249186
1466,14.66,-0.37599970069287925
1467,14.67,0.18837155858791743
1468,14.68,0.7460696614944876
1469,14.69,1.2773378746950952
1470,14.700000000000001,1.7633557568774019
1471,14.71,2.1869058822642975
1472,14.72,2.5329837765060645
1473,14.73,2.7893294576647465
1474,14.74,2.9468617521860514
1475,14.75,3.0
1476,14.76,2.94686175218607
1477,14.77,2.7893294576647825
1478,14.780000000000001,2.532983776506025
1479,14.790000000000001,2.1869058822642473
1480,14.8,1.7633557568774805
1481,14.81,1.277337874695183
1482,14.82,0.7460696614945815
1483,14.83,0.18837155858801424
1484,14.84,-0.3759997006929522
1485,14.85,-0.9270509831248264
1486,14.86,-1.4452610223050817
1487,14.870000000000001,-1.9122719692461005
1488,14.88,-2.3115397283273578
1489,14.89,-2.628920040131556
1490,14.9,-2.8531695488854734
1491,14.91,-2.9763441039434317
1492,14.92,-2.994080185284819
1493,14.93,-2.905749483385925
1494,14.94,-2.7144811573980645
1495,14.950000000000001,-2.4270509831247833
1496,14.96,-2.053641317786034
1497,14.97,-1.6074803849370007
1498,14.98,-1.1043736580540982
1499,14.99,-0.56214394375713
1500,15.0,-1.1749181504175529e-14
1501,15.01,0.5621439437571069
1502,15.02,1.1043736580539179
1503,15.030000000000001,1.6074803849369808
1504,15.040000000000001,2.0536413177861412
1505,15.05,2.42705098312487
1506,15.06,2.7144811573980543
1507,15.07,2.905749483385877
1508,15.08,2.9940801852848176
1509,15.09,2.9763441039434344
1510,15.1,2.853169548885481
1511,15.11,2.6289200401316495
1512,15.120000000000001,2.311539728327373
1513,15.13,1.9122719692461185
1514,15.14,1.4452610223051021
1515,15.15,0.9270509831248487
1516,15.16,0.3759997006929755
1517,15.17,-0.1883715585878206
1518,15.18,-0.7460696614945588
1519,15.19,-1.2773378746951618
1520,15.200000000000001,-1.7633557568774614
1521,15.21,-2.1869058822642313
1522,15.22,-2.532983776506012
1523,15.23,-2.7893294576647736
1524,15.24,-2.9468617521860656
1525,15.25,-3.0
1526,15.26,-2.946861752186088
1527,15.27,-2.7893294576647554
1528,15.280000000000001,-2.5329837765059855
1529,15.290000000000001,-2.186905882264197
1530,15.3,-1.7633557568774207
1531,15.31,-1.2773378746952706
1532,15.32,-0.7460696614945104
1533,15.33,-0.18837155858794086
1534,15.34,0.37599970069285593
1535,15.35,0.9270509831247341
1536,15.36,1.445261022305146
1537,15.370000000000001,1.912271969246026
1538,15.38,2.3115397283274044
1539,15.39,2.6289200401315913
1540,15.4,2.8531695488854436
1541,15.41,2.976344103943441
1542,15.42,2.9940801852848145
1543,15.43,2.905749483385907
1544,15.44,2.714481157398106
1545,15.450000000000001,2.4270509831248406
1546,15.46,2.053641317786105
1547,15.47,1.6074803849369386
1548,15.48,1.10437365805403
1549,15.49,0.5621439437572253
1550,15.5,1.0877463295102166e-13
1551,15.51,-0.562143943757179
1552,15.52,-1.1043736580539862
1553,15.530000000000001,-1.607480384937043
1554,15.540000000000001,-2.0536413177860706
1555,15.55,-2.4270509831248126
1556,15.56,-2.714481157398086
1557,15.57,-2.905749483385895
1558,15.58,-2.994080185284812
1559,15.59,-2.976344103943447
1560,15.6,-2.8531695488854583
1561,15.610000000000001,-2.628920040131614
1562,15.620000000000001,-2.311539728327326
1563,15.63,-1.912271969246062
1564,15.64,-1.4452610223051874
1565,15.65,-0.9270509831247787
1566,15.66,-0.37599970069290256
1567,15.67,0.18837155858789395
1568,15.68,0.7460696614944649
1569,15.69,1.2773378746952282
1570,15.700000000000001,1.7633557568773828
1571,15.71,2.1869058822642815
1572,15.72,2.532983776506052
1573,15.73,2.789329457664738
1574,15.74,2.946861752186047
1575,15.75,3.0
1576,15.76,2.946861752186074
1577,15.77,2.789329457664791
1578,15.780000000000001,2.5329837765060375
1579,15.790000000000001,2.1869058822642637
1580,15.8,1.7633557568773615
1581,15.81,1.2773378746952042
1582,15.82,0.7460696614946043
1583,15.83,0.18837155858803772
1584,15.84,-0.3759997006929289
1585,15.85,-0.927050983124804
1586,15.860000000000001,-1.4452610223052105
1587,15.870000000000001,-1.9122719692460826
1588,15.88,-2.3115397283273427
1589,15.89,-2.628920040131627
1590,15.9,-2.8531695488854663
1591,15.91,-2.9763441039434286
1592,15.92,-2.9940801852848207
1593,15.93,-2.905749483385889
1594,15.94,-2.7144811573980743
1595,15.950000000000001,-2.427050983124797
1596,15.96,-2.053641317786051
1597,15.97,-1.6074803849370207
1598,15.98,-1.1043736580541201
1599,15.99,-0.5621439437571529
1600,16.0,-3.5269827815443773e-14
1601,16.01,0.5621439437572513
1602,16.02,1.1043736580540546
1603,16.03,1.607480384936961
1604,16.04,2.053641317786
1605,16.05,2.427050983124856
1606,16.06,2.7144811573980445
1607,16.07,2.905749483385871
1608,16.080000000000002,2.9940801852848162
1609,16.09,2.9763441039434375
1610,16.1,2.8531695488854356
1611,16.11,2.6289200401316606
1612,16.12,2.3115397283273875
1613,16.13,1.9122719692461367
1614,16.14,1.4452610223051228
1615,16.15,0.9270509831250332
1616,16.16,0.3759997006929989
1617,16.17,-0.1883715585879673
1618,16.18,-0.746069661494536
1619,16.19,-1.2773378746952946
1620,16.2,-1.7633557568773042
1621,16.21,-2.1869058822642153
1622,16.22,-2.5329837765059997
1623,16.23,-2.789329457664765
1624,16.240000000000002,-2.9468617521860927
1625,16.25,-3.0
1626,16.26,-2.9468617521860603
1627,16.27,-2.7893294576647643
1628,16.28,-2.5329837765059984
1629,16.29,-2.18690588226433
1630,16.3,-1.7633557568774396
1631,16.31,-1.277337874695292
1632,16.32,-0.7460696614945331
1633,16.330000000000002,-0.18837155858779414
1634,16.34,0.3759997006928326
1635,16.35,0.9270509831248739
1636,16.36,1.4452610223051254
1637,16.37,1.9122719692461392
1638,16.38,2.311539728327281
1639,16.39,2.62892004013158
1640,16.4,2.853169548885436
1641,16.41,2.976344103943438
1642,16.42,2.9940801852848162
1643,16.43,2.9057494833859128
1644,16.44,2.714481157398043
1645,16.45,2.4270509831248543
1646,16.46,2.0536413177859973
1647,16.47,1.6074803849371024
1648,16.48,1.1043736580540517
1649,16.490000000000002,0.5621439437570808
1650,16.5,-3.823497732013413e-14
1651,16.51,-0.5621439437571559
1652,16.52,-1.1043736580539643
1653,16.53,-1.607480384937023
1654,16.54,-2.0536413177860533
1655,16.55,-2.427050983124799
1656,16.56,-2.714481157398003
1657,16.57,-2.9057494833858892
1658,16.580000000000002,-2.9940801852848207
1659,16.59,-2.9763441039434495
1660,16.6,-2.8531695488854654
1661,16.61,-2.6289200401316255
1662,16.62,-2.311539728327341
1663,16.63,-1.9122719692460803
1664,16.64,-1.4452610223052078
1665,16.65,-0.9270509831249633
1666,16.66,-0.37599970069292593
1667,16.67,0.18837155858804067
1668,16.68,0.7460696614944421
1669,16.69,1.2773378746952069
1670,16.7,1.7633557568773637
1671,16.71,2.1869058822642655
1672,16.72,2.532983776505948
1673,16.73,2.7893294576647296
1674,16.740000000000002,2.946861752186075
1675,16.75,3.0
1676,16.76,2.9468617521860465
1677,16.77,2.7893294576648
1678,16.78,2.5329837765060503
1679,16.79,2.1869058822642797
1680,16.8,1.7633557568773806
1681,16.81,1.2773378746953796
1682,16.82,0.7460696614946271
1683,16.830000000000002,0.188371558587891
1684,16.84,-0.37599970069290556
1685,16.85,-0.9270509831249438
1686,16.86,-1.4452610223050404
1687,16.87,-1.9122719692460644
1688,16.88,-2.311539728327328
1689,16.89,-2.6289200401316153
1690,16.9,-2.8531695488854063
1691,16.91,-2.9763441039434255
1692,16.92,-2.9940801852848113
1693,16.93,-2.9057494833858946
1694,16.94,-2.7144811573980117
1695,16.95,-2.427050983124911
1696,16.96,-2.0536413177860684
1697,16.97,-1.6074803849370403
1698,16.98,-1.1043736580539836
1699,16.990000000000002,-0.5621439437571761
1700,17.0,-5.879047412671201e-14
1701,17.01,0.5621439437572282
1702,17.02,1.1043736580540329
1703,17.03,1.607480384936941
1704,17.04,2.0536413177859827
1705,17.05,2.427050983124842
1706,17.06,2.7144811573980343
1707,17.07,2.9057494833859074
1708,17.080000000000002,2.9940801852848145
1709,17.09,2.9763441039434406
1710,17.1,2.8531695488854427
1711,17.11,2.62892004013159
1712,17.12,2.3115397283274026
1713,17.13,1.912271969246155
1714,17.14,1.4452610223051434
1715,17.150000000000002,0.9270509831247313
1716,17.16,0.3759997006930222
1717,17.17,-0.18837155858794383
1718,17.18,-0.7460696614945133
1719,17.19,-1.2773378746952733
1720,17.2,-1.7633557568774232
1721,17.21,-2.186905882264199
1722,17.22,-2.5329837765059873
1723,17.23,-2.7893294576647563
1724,17.240000000000002,-2.9468617521860887
1725,17.25,-3.0
1726,17.26,-2.9468617521860647
1727,17.27,-2.7893294576647722
1728,17.28,-2.532983776506011
1729,17.29,-2.186905882264346
1730,17.3,-1.7633557568774587
1731,17.31,-1.2773378746953132
1732,17.32,-0.7460696614945559
